MODO;EMPRESA;LINEA;PERIODO;ACTUALIZACION
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201705;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201706;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201707;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201708;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201709;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201710;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201711;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201712;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201801;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201802;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201803;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201804;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201805;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201806;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201807;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201808;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201809;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201810;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201811;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201812;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201901;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201902;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201903;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201904;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201905;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;201906;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201301;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201302;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201303;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201304;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201305;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201306;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201307;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201308;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201309;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201310;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201311;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201312;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201401;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201402;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201403;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201404;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201405;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201406;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201407;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201408;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201409;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201410;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201411;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201412;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201501;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201502;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201503;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201504;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201505;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201506;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201507;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201508;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201509;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201510;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201511;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201512;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201601;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201602;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201603;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201604;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201605;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201606;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201607;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201608;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201609;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201610;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201611;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201612;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201701;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201702;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201703;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201704;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201705;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201706;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201707;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201708;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201709;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201710;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201711;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201712;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201801;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201802;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201803;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201804;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201805;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201806;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201807;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201808;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201809;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201810;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201811;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201812;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201901;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201902;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201903;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201904;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201905;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;201906;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201301;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201302;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201303;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201304;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201305;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201306;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201307;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201308;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201309;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201310;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201311;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201312;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201401;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201402;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201403;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201404;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201405;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201406;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201407;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201408;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201409;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201410;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201411;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201412;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201501;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201502;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201503;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201504;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201505;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201506;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201507;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201508;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201509;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201510;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201511;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201512;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201601;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201602;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201603;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201604;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201605;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201606;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201607;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201608;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201609;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201610;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201611;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201612;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201701;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201702;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201703;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201704;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201705;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201706;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201707;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201708;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201709;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201710;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201711;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201712;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201801;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201802;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201803;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201804;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201805;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201806;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201807;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201808;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201809;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201810;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201811;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201812;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201901;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201902;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201903;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201904;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201905;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;201906;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201301;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201302;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201303;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201304;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201305;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201306;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201307;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201308;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201309;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201310;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201311;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201312;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201401;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201402;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201403;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201404;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201405;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201406;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201407;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201408;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201409;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201410;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201411;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201412;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201501;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201502;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201503;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201504;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201505;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201506;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201507;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201508;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201509;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201510;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201511;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201512;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201601;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201602;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201603;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201604;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201605;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201606;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201607;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201608;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201609;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201610;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201611;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201612;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201701;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201702;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201703;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201704;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201705;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201706;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201707;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201708;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201709;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201710;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201711;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201712;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201801;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201802;201907
COLECTIVO;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;201803;201907
